idx,kind,claim_id,vid,p_entail_fwd,p_contra_fwd,p_entail_bwd,p_contra_bwd
214,cat,-1,1930,0.005255897,0.99089503,,
214,shuffle,-1,1931,0.96902585,0.018240329,0.9599892497062683,0.02438749559223652
214,unrelated,135,1932,0.4104829,0.15996443,,
214,unrelated_token,135,1933,0.36293563,0.13898785,,
215,paraphrase,-1,1935,0.996789,0.00092146633,0.9973474740982056,0.0006719071534462273
215,translate,-1,1936,0.9958224,0.0017640837,0.9954267144203186,0.001496563432738185
215,polarity,-1,1937,0.0017894802,0.9964419,,
215,vocab,-1,1938,0.002253711,0.9946808,,
215,cat,-1,1939,0.0027890152,0.9958715,,
215,shuffle,-1,1940,0.9778961,0.014030911,0.9788917303085327,0.01204874087125063
215,unrelated,220,1941,0.9901689,0.0035020353,,
215,unrelated_token,220,1942,0.9926807,0.0026040026,,
216,paraphrase,-1,1944,0.9983016,0.00030078294,0.9987096786499023,0.0002573784440755844
216,translate,-1,1945,0.9960521,0.00082377595,0.9973631501197815,0.0006250740843825042
216,polarity,-1,1946,0.0013035472,0.9979609,,
216,vocab,-1,1947,0.000865607,0.9987025,,
216,cat,-1,1948,0.7139914,0.25192285,,
216,shuffle,-1,1949,0.9638293,0.024342,0.9559073448181152,0.02947838045656681
216,unrelated,243,1950,0.8979607,0.065975696,,
216,unrelated_token,243,1951,0.87003565,0.09005925,,
217,paraphrase,-1,1953,0.9983808,0.00039540307,0.9981876015663147,0.0003072798717767
217,translate,-1,1954,0.9975497,0.000839645,0.9980079531669617,0.0005434248596429825
217,polarity,-1,1955,0.0005914456,0.9987006,,
217,vocab,-1,1956,0.00055679167,0.99886876,,
217,cat,-1,1957,0.0014537972,0.99767643,,
217,shuffle,-1,1958,0.97765106,0.0142066125,0.9715710878372192,0.01618666760623455
217,unrelated,228,1959,0.6119528,0.052233167,,
217,unrelated_token,228,1960,0.6605606,0.06407672,,
218,paraphrase,-1,1962,0.9987482,0.00033833063,0.998810887336731,0.0002756158937700093
218,translate,-1,1963,0.9980089,0.00050950487,0.9984443783760071,0.0004024405498057604
218,polarity,-1,1964,0.0007402253,0.99847645,,
218,vocab,-1,1965,0.032835,0.9642762,,
218,cat,-1,1966,0.0010435404,0.9981469,,
218,shuffle,-1,1967,0.98252845,0.010766694,0.9812408089637756,0.010442135855555534
218,unrelated,66,1968,0.9629329,0.020498963,,
218,unrelated_token,66,1969,0.95195645,0.029227816,,
219,paraphrase,-1,1971,0.99848515,0.00023844789,0.997740626335144,0.00024679573834873736
219,translate,-1,1972,0.99724436,0.0005613414,0.9976296424865723,0.0004255454696249217
219,polarity,-1,1973,0.00060311373,0.9987054,,
219,vocab,-1,1974,0.0008355441,0.99851114,,
219,cat,-1,1975,0.008019646,0.98192143,,
219,shuffle,-1,1976,0.95117486,0.028277684,0.9471262097358704,0.02991482801735401
219,unrelated,16,1977,0.14084908,0.04425526,,
219,unrelated_token,16,1978,0.11736907,0.039806277,,
220,paraphrase,-1,1980,0.99819595,0.000391488,0.9984902143478394,0.0002809617144521326
220,translate,-1,1981,0.9970771,0.00056454545,0.9978280663490295,0.0005529620684683323
220,polarity,-1,1982,0.00042023108,0.9987325,,
220,vocab,-1,1983,0.010917262,0.98562396,,
220,cat,-1,1984,0.0012340549,0.9978649,,
220,shuffle,-1,1985,0.96531004,0.021160515,0.9757496118545532,0.01631990820169449
220,unrelated,239,1986,0.05081368,0.0013413065,,
220,unrelated_token,239,1987,0.0508416,0.0017760749,,
221,paraphrase,-1,1989,0.9982597,0.0003109245,0.9985188841819763,0.0002702060155570507
221,translate,-1,1990,0.9980563,0.00054771354,0.9986234903335571,0.000374451105017215
221,polarity,-1,1991,0.00094084215,0.9980635,,
221,vocab,-1,1992,0.04508044,0.9525166,,
221,cat,-1,1993,0.0052071004,0.9932672,,
221,shuffle,-1,1994,0.98985857,0.0045305495,0.988831639289856,0.004360976628959179
221,unrelated,42,1995,0.32608283,0.0848253,,
221,unrelated_token,42,1996,0.23446967,0.10282683,,
222,paraphrase,-1,1998,0.99745005,0.0006130375,0.9980258941650391,0.0004290533543098718
222,translate,-1,1999,0.9953917,0.0009795208,0.9972514510154724,0.0006972425035201013
222,polarity,-1,2000,0.00070777244,0.9985662,,
222,vocab,-1,2001,0.0076166284,0.99078536,,
222,cat,-1,2002,0.0068231705,0.9911243,,
222,shuffle,-1,2003,0.93369704,0.048693173,0.9666416645050049,0.022755444049835205
222,unrelated,11,2004,0.015082203,0.97788334,,
222,unrelated_token,11,2005,0.00690201,0.9899288,,
223,paraphrase,-1,2007,0.99738485,0.0005736127,0.9980027079582214,0.000424873927840963
223,translate,-1,2008,0.99456364,0.0011851651,0.9971253275871277,0.0006021595327183604
223,polarity,-1,2009,0.0005755459,0.9987935,,
223,vocab,-1,2010,0.0013032653,0.9977451,,
223,cat,-1,2011,0.0072671007,0.9877867,,
223,shuffle,-1,2012,0.9008443,0.0736755,0.8921977877616882,0.08156122267246246
223,unrelated,237,2013,0.88155246,0.015197602,,
223,unrelated_token,237,2014,0.93185383,0.0092975795,,
224,paraphrase,-1,2016,0.99866796,0.00028599505,0.9983493089675903,0.00025981044746004045
224,translate,-1,2017,0.9975001,0.00051123824,0.9981803894042969,0.0003232845920138061
224,polarity,-1,2018,0.0014224933,0.9973936,,
224,vocab,-1,2019,0.12594992,0.8702197,,
224,cat,-1,2020,0.0013160206,0.9977192,,
224,shuffle,-1,2021,0.8584529,0.11202869,0.7678947448730469,0.18907871842384338
224,unrelated,169,2022,0.19891338,0.022014417,,
224,unrelated_token,169,2023,0.19438097,0.019939851,,
225,paraphrase,-1,2025,0.9983215,0.00028091425,0.9981191754341125,0.00034613575553521514
225,translate,-1,2026,0.99771404,0.00040450942,0.9981405735015869,0.00045233842683956027
225,polarity,-1,2027,0.00050101656,0.99878556,,
225,vocab,-1,2028,0.0001944346,0.9995073,,
225,cat,-1,2029,0.0019770905,0.9965334,,
225,shuffle,-1,2030,0.92783713,0.046602085,0.9025458097457886,0.0708310604095459
225,unrelated,197,2031,0.13685748,0.13084562,,
225,unrelated_token,197,2032,0.1553718,0.111310646,,
226,paraphrase,-1,2034,0.9984403,0.00027071298,0.9984079003334045,0.00024792738258838654
226,translate,-1,2035,0.99789244,0.0004995918,0.9979915618896484,0.0003132788697257638
226,polarity,-1,2036,0.13172148,0.843914,,
226,vocab,-1,2037,0.0040092045,0.9945245,,
226,cat,-1,2038,0.011433714,0.98401827,,
226,shuffle,-1,2039,0.9787,0.013012528,0.9832966327667236,0.00960231851786375
226,unrelated,107,2040,0.90407866,0.054373737,,
226,unrelated_token,107,2041,0.9373991,0.03322376,,
227,paraphrase,-1,2043,0.99629873,0.0010980108,0.997459352016449,0.0007511161384172738
227,translate,-1,2044,0.99707174,0.0005974414,0.9980820417404175,0.00046213468885980546
227,polarity,-1,2045,0.00080119,0.99754363,,
227,vocab,-1,2046,0.00040586898,0.999114,,
227,cat,-1,2047,0.0012073175,0.9974458,,
227,shuffle,-1,2048,0.9631701,0.015341808,0.9715811014175415,0.011388859711587429
227,unrelated,234,2049,0.025702516,0.9569741,,
227,unrelated_token,234,2050,0.15534526,0.73033386,,
228,paraphrase,-1,2052,0.9985423,0.00033432,0.998174786567688,0.0003876752743963152
228,translate,-1,2053,0.9951207,0.0023907667,0.9715272188186646,0.02258194051682949
228,polarity,-1,2054,0.0006519891,0.99850273,,
228,vocab,-1,2055,0.004304051,0.9942011,,
228,cat,-1,2056,0.2038801,0.76354086,,
228,shuffle,-1,2057,0.8158791,0.15727253,0.8155738115310669,0.1597016155719757
228,unrelated,179,2058,0.45843947,0.090008005,,
228,unrelated_token,179,2059,0.4628176,0.10304191,,
229,paraphrase,-1,2061,0.99769163,0.0007966273,0.9981461763381958,0.0006206966936588287
229,translate,-1,2062,0.9972893,0.00064739224,0.9983117580413818,0.0004998017102479935
229,polarity,-1,2063,0.00032047302,0.99920964,,
229,vocab,-1,2064,0.0021900914,0.99631196,,
229,cat,-1,2065,0.016642049,0.9587626,,
229,shuffle,-1,2066,0.8640687,0.11120321,0.8531725406646729,0.1196688562631607
229,unrelated,233,2067,0.8932934,0.022102622,,
229,unrelated_token,233,2068,0.85199744,0.029182231,,
230,paraphrase,-1,2070,0.99768996,0.0005113355,0.9981235861778259,0.0005247128428891301
230,translate,-1,2071,0.99677974,0.0012136014,0.9970580339431763,0.0012746857246384025
230,polarity,-1,2072,0.0006381841,0.99858606,,
230,vocab,-1,2073,0.0037677474,0.9939359,,
230,cat,-1,2074,0.024586778,0.96500254,,
230,shuffle,-1,2075,0.9601577,0.026567675,0.9610080718994141,0.02532399445772171
230,unrelated,102,2076,0.9232516,0.026190633,,
230,unrelated_token,102,2077,0.9275286,0.026674166,,
231,paraphrase,-1,2079,0.9984705,0.00027768294,0.998561680316925,0.0002553376543801278
231,translate,-1,2080,0.99773467,0.00039669374,0.9982699155807495,0.0003201716172043234
231,polarity,-1,2081,0.003030361,0.9948849,,
231,vocab,-1,2082,0.00077288516,0.9986833,,
231,cat,-1,2083,0.07261126,0.91601443,,
231,shuffle,-1,2084,0.97333205,0.015886838,0.9650701880455017,0.018112728372216225
231,unrelated,8,2085,0.8633981,0.08070162,,
231,unrelated_token,8,2086,0.883595,0.06095712,,
232,paraphrase,-1,2088,0.9970798,0.0007686359,0.9984661340713501,0.0003476112615317106
232,translate,-1,2089,0.99804807,0.000486192,0.9978085160255432,0.0004477935435716063
232,polarity,-1,2090,0.0008353794,0.9983144,,
232,vocab,-1,2091,0.01461296,0.9813607,,
232,cat,-1,2092,0.78738075,0.18220818,,
232,shuffle,-1,2093,0.9730574,0.017822169,0.9661810398101807,0.021513137966394424
232,unrelated,252,2094,0.76532835,0.064942874,,
232,unrelated_token,252,2095,0.69641805,0.063214645,,
233,paraphrase,-1,2097,0.99808973,0.00038312605,0.9978310465812683,0.0004029796691611409
233,translate,-1,2098,0.9963462,0.0009939569,0.9976503252983093,0.000635100353974849
233,polarity,-1,2099,0.00031538485,0.9988306,,
233,vocab,-1,2100,0.002157608,0.99699163,,
233,cat,-1,2101,0.0042532184,0.99404013,,
233,shuffle,-1,2102,0.93952465,0.04125968,0.9475042819976807,0.03509059175848961
233,unrelated,223,2103,0.9691125,0.006050911,,
233,unrelated_token,223,2104,0.96344215,0.006991752,,
234,paraphrase,-1,2106,0.9973036,0.00082481105,0.9980704188346863,0.00034008786315098405
234,translate,-1,2107,0.99647325,0.000858629,0.9975857734680176,0.0006880052969790995
234,polarity,-1,2108,0.00041708694,0.99903464,,
234,vocab,-1,2109,0.00040573566,0.9987858,,
234,cat,-1,2110,0.0025263354,0.99655956,,
234,shuffle,-1,2111,0.91305155,0.06997855,0.9442618489265442,0.044013023376464844
234,unrelated,145,2112,0.89239895,0.058373526,,
234,unrelated_token,145,2113,0.89439124,0.059396148,,
235,paraphrase,-1,2115,0.998279,0.00035578792,0.9986364245414734,0.0003062195610255003
235,translate,-1,2116,0.99772185,0.0004775642,0.9980683922767639,0.000537126325070858
235,polarity,-1,2117,0.0020160647,0.99652326,,
235,vocab,-1,2118,0.0014873266,0.998016,,
235,cat,-1,2119,0.63358086,0.33387366,,
235,shuffle,-1,2120,0.8747432,0.10717286,0.7974624633789062,0.17702798545360565
235,unrelated,172,2121,0.8481397,0.04222639,,
235,unrelated_token,172,2122,0.82629645,0.058242187,,
236,paraphrase,-1,2124,0.99712867,0.00074067136,0.9976963400840759,0.000527570431586355
236,translate,-1,2125,0.99628603,0.0014631577,0.9978985786437988,0.0006157135940156877
236,polarity,-1,2126,0.0019257764,0.9956304,,
236,vocab,-1,2127,0.024123872,0.94683397,,
236,cat,-1,2128,0.0010228975,0.9976992,,
236,shuffle,-1,2129,0.97005403,0.016560813,0.972822904586792,0.015480436384677887
236,unrelated,224,2130,0.91667,0.018385604,,
236,unrelated_token,224,2131,0.93888247,0.00918652,,
237,paraphrase,-1,2133,0.997514,0.0003711243,0.9983841180801392,0.0002847990836016834
237,translate,-1,2134,0.99662185,0.00081943173,0.9973649382591248,0.000514172890689224
237,polarity,-1,2135,0.0021555678,0.9950766,,
237,vocab,-1,2136,0.004016022,0.99524325,,
237,cat,-1,2137,0.0034038033,0.9929444,,
237,shuffle,-1,2138,0.96129245,0.023485063,0.9472862482070923,0.03705452010035515
237,unrelated,181,2139,0.04572755,0.9448453,,
237,unrelated_token,181,2140,0.06928195,0.91864634,,
238,paraphrase,-1,2142,0.99780875,0.00044430888,0.9979361295700073,0.0003302244876977056
238,translate,-1,2143,0.9958087,0.0009876167,0.9973216652870178,0.0005409340956248343
238,polarity,-1,2144,0.00082877587,0.9981908,,
238,vocab,-1,2145,0.0035293982,0.9949863,,
238,cat,-1,2146,0.00076488376,0.9980434,,
238,shuffle,-1,2147,0.9822848,0.009462183,0.9755094647407532,0.0135792912915349
238,unrelated,96,2148,0.98220223,0.010773635,,
238,unrelated_token,96,2149,0.9865965,0.007940654,,
239,paraphrase,-1,2151,0.9972566,0.0002447564,0.9958422780036926,0.0004701919970102608
239,translate,-1,2152,0.99770606,0.00060251023,0.9987267851829529,0.00034365119063295424
239,polarity,-1,2153,0.00065460417,0.99859923,,
239,vocab,-1,2154,0.088667646,0.90651,,
239,cat,-1,2155,0.5285215,0.41101044,,
239,shuffle,-1,2156,0.51596653,0.19412513,0.9614174962043762,0.026241302490234375
239,unrelated,114,2157,0.44090027,0.030895654,,
239,unrelated_token,114,2158,0.45509273,0.032982904,,
240,paraphrase,-1,2160,0.9984302,0.000398524,0.9978703260421753,0.0004947257693856955
240,translate,-1,2161,0.9972704,0.0006274622,0.9973185658454895,0.0005315068992786109
240,polarity,-1,2162,0.0007771508,0.9983284,,
240,vocab,-1,2163,0.84939474,0.1390667,,
240,cat,-1,2164,0.012638254,0.9816819,,
240,shuffle,-1,2165,0.9257576,0.049183283,0.9110513925552368,0.061275530606508255
240,unrelated,163,2166,0.9370287,0.03234641,,
240,unrelated_token,163,2167,0.9362334,0.03587878,,
241,paraphrase,-1,2169,0.9990231,0.00027567445,0.9984691739082336,0.0002253138372907415
241,translate,-1,2170,0.9973182,0.00084109127,0.9977551102638245,0.0004408275708556175
241,polarity,-1,2171,0.0006443432,0.99842536,,
241,vocab,-1,2172,0.04343787,0.953091,,
241,cat,-1,2173,0.002626962,0.9965552,,
241,shuffle,-1,2174,0.93361443,0.04876024,0.9312096834182739,0.05119314044713974
241,unrelated,57,2175,0.9488489,0.0354506,,
241,unrelated_token,57,2176,0.91899437,0.05866335,,
242,paraphrase,-1,2178,0.99658823,0.00071191054,0.9981052875518799,0.0003999535692855716
242,translate,-1,2179,0.9958682,0.0016220537,0.99791020154953,0.000779865775257349
242,polarity,-1,2180,0.0018639037,0.99617505,,
242,vocab,-1,2181,0.0011482252,0.9980422,,
242,cat,-1,2182,0.0008814949,0.9973621,,
242,shuffle,-1,2183,0.9512889,0.030163899,0.9613250494003296,0.023212241008877754
242,unrelated,61,2184,0.18009363,0.7801811,,
242,unrelated_token,61,2185,0.90214986,0.030391276,,
243,paraphrase,-1,2187,0.99845934,0.0003214857,0.9983957409858704,0.0003013994137290865
243,translate,-1,2188,0.99733716,0.000691876,0.9987371563911438,0.00027721512014977634
243,polarity,-1,2189,0.0003204499,0.99913764,,
243,vocab,-1,2190,0.027134605,0.96874857,,
243,cat,-1,2191,0.0007804084,0.9986046,,
243,shuffle,-1,2192,0.9172253,0.0676714,0.873706042766571,0.10354989022016525
243,unrelated,40,2193,0.9949137,0.0010401602,,
243,unrelated_token,40,2194,0.9953176,0.0010611061,,
244,paraphrase,-1,2196,0.9977374,0.00031751054,0.9984769225120544,0.00035516414209268987
244,translate,-1,2197,0.99825484,0.00045772287,0.9982205033302307,0.00037649960722774267
244,polarity,-1,2198,0.00043459414,0.99913675,,
244,vocab,-1,2199,0.030884089,0.9659501,,
244,cat,-1,2200,0.00063578354,0.99872345,,
244,shuffle,-1,2201,0.84347886,0.13975158,0.8976832032203674,0.08286798745393753
244,unrelated,85,2202,0.68257695,0.17697735,,
244,unrelated_token,85,2203,0.54455256,0.21650232,,
245,paraphrase,-1,2205,0.99783343,0.0003212842,0.9965476393699646,0.0002728513500187546
245,translate,-1,2206,0.9937981,0.0014396856,0.8328478932380676,0.006248071789741516
245,polarity,-1,2207,0.0011980281,0.99753404,,
245,vocab,-1,2208,0.003181252,0.99562293,,
245,cat,-1,2209,0.8504011,0.101293534,,
245,shuffle,-1,2210,0.9285438,0.0388342,0.14613904058933258,0.8057986497879028
245,unrelated,178,2211,0.98008543,0.0072599016,,
245,unrelated_token,178,2212,0.9713599,0.010551163,,
246,paraphrase,-1,2214,0.9971734,0.0005493709,0.9969346523284912,0.0006396224489435554
246,translate,-1,2215,0.99825937,0.00057974976,0.9983275532722473,0.00039615496643818915
246,polarity,-1,2216,0.0014311576,0.99760616,,
246,vocab,-1,2217,0.8973631,0.07927691,,
246,cat,-1,2218,0.4826864,0.46080753,,
246,shuffle,-1,2219,0.84695774,0.06477048,0.9357395172119141,0.04447603225708008
246,unrelated,49,2220,0.09703851,0.1467429,,
246,unrelated_token,49,2221,0.12067824,0.109878786,,
247,paraphrase,-1,2223,0.9974458,0.00038287888,0.9977735877037048,0.00030775292543694377
247,translate,-1,2224,0.9982944,0.000457741,0.9982823133468628,0.00045506123569794
247,polarity,-1,2225,0.0007665475,0.9982626,,
247,vocab,-1,2226,0.95644,0.03136641,,
247,cat,-1,2227,0.055529762,0.9346399,,
247,shuffle,-1,2228,0.9216475,0.06341175,0.93170565366745,0.05323479697108269
247,unrelated,152,2229,0.84723204,0.026838198,,
247,unrelated_token,152,2230,0.881956,0.022602933,,
248,paraphrase,-1,2232,0.98486173,0.0026190556,0.9962670207023621,0.0010234260698780417
248,translate,-1,2233,0.9962023,0.0007186185,0.9902727007865906,0.0023559986148029566
248,polarity,-1,2234,0.0027007638,0.99594384,,
248,vocab,-1,2235,0.0028666377,0.9959785,,
248,cat,-1,2236,0.35767278,0.5300275,,
248,shuffle,-1,2237,0.94631964,0.012041061,0.9157283306121826,0.019646963104605675
248,unrelated,0,2238,0.86621,0.005070819,,
248,unrelated_token,0,2239,0.8878792,0.0049596527,,
249,paraphrase,-1,2241,0.99756855,0.0007468099,0.9985604882240295,0.0002624155895318836
249,translate,-1,2242,0.99757975,0.00047936503,0.9976533055305481,0.000514321553055197
249,polarity,-1,2243,0.00029118868,0.99908626,,
249,vocab,-1,2244,0.15675457,0.8243989,,
249,cat,-1,2245,0.03095328,0.8741914,,
249,shuffle,-1,2246,0.015230653,0.97314847,0.36353665590286255,0.34626373648643494
249,unrelated,20,2247,0.85076714,0.11566003,,
249,unrelated_token,20,2248,0.8622138,0.10752422,,
250,paraphrase,-1,2250,0.99730706,0.0007901233,0.9976740479469299,0.0005464354762807488
250,translate,-1,2251,0.99451536,0.0012541704,0.9968730807304382,0.0007760178996250033
250,polarity,-1,2252,0.0015232118,0.99744415,,
250,vocab,-1,2253,0.0027226766,0.9962112,,
250,cat,-1,2254,0.48702726,0.44998693,,
250,shuffle,-1,2255,0.98016536,0.010772311,0.9711957573890686,0.015991905704140663
250,unrelated,166,2256,0.9659521,0.0075279446,,
250,unrelated_token,166,2257,0.9777755,0.005613216,,
251,paraphrase,-1,2259,0.99506015,0.001044385,0.9978540539741516,0.00032571362680755556
251,translate,-1,2260,0.99782157,0.00056276435,0.9977179765701294,0.0004005799419246614
251,polarity,-1,2261,0.0006319793,0.9985815,,
251,vocab,-1,2262,0.008495418,0.9896383,,
251,cat,-1,2263,0.002513172,0.9942756,,
251,shuffle,-1,2264,0.9532639,0.032444168,0.9518090486526489,0.03183019161224365
251,unrelated,212,2265,0.8541361,0.10898962,,
251,unrelated_token,212,2266,0.80819285,0.15374815,,
252,paraphrase,-1,2268,0.99615073,0.0012464565,0.9976048469543457,0.0006655491888523102
252,translate,-1,2269,0.996881,0.0010381538,0.9900021553039551,0.0027216076850891113
252,polarity,-1,2270,0.0033140166,0.9916129,,
252,vocab,-1,2271,0.30451095,0.6855562,,
252,cat,-1,2272,0.2458534,0.55688703,,
252,shuffle,-1,2273,0.6229999,0.18077293,0.9038442373275757,0.05877678096294403
252,unrelated,106,2274,0.89867854,0.028803464,,
252,unrelated_token,106,2275,0.8944864,0.030458555,,
253,paraphrase,-1,2277,0.9981274,0.00035434708,0.9975504279136658,0.00040761521086096764
253,translate,-1,2278,0.9974337,0.00062756496,0.997837245464325,0.0005422718240879476
253,polarity,-1,2279,0.0005099536,0.99888796,,
253,vocab,-1,2280,0.2795845,0.7032186,,
253,cat,-1,2281,0.002468906,0.9960278,,
253,shuffle,-1,2282,0.97897506,0.011955993,0.9708709120750427,0.01683577336370945
253,unrelated,191,2283,0.20841165,0.56832254,,
253,unrelated_token,191,2284,0.19154726,0.639041,,
254,paraphrase,-1,2286,0.99141055,0.0032113995,0.996694803237915,0.0015703830868005753
254,translate,-1,2287,0.9924166,0.0020235036,0.9979660511016846,0.0006050259689800441
254,polarity,-1,2288,0.0005427506,0.99871826,,
254,vocab,-1,2289,0.04026846,0.9567453,,
254,cat,-1,2290,0.35737023,0.6090957,,
254,shuffle,-1,2291,0.9485492,0.039381374,0.9599557518959045,0.03014291077852249
254,unrelated,99,2292,0.95240694,0.0059815515,,
254,unrelated_token,99,2293,0.92674595,0.008321053,,
255,paraphrase,-1,2295,0.99850744,0.00034492044,0.9981386661529541,0.0005135677638463676
255,translate,-1,2296,0.9971853,0.0009832043,0.9971812963485718,0.0009290589950978756
255,polarity,-1,2297,0.00040738512,0.9989365,,
255,vocab,-1,2298,0.083120406,0.91370434,,
255,cat,-1,2299,0.0010554447,0.9977718,,
255,shuffle,-1,2300,0.94278514,0.04347466,0.955230176448822,0.033103782683610916
255,unrelated,158,2301,0.12906073,0.1742648,,
255,unrelated_token,158,2302,0.13282801,0.185996,,
