idx,kind,claim_id,vid,p_entail,p_neutral,p_contra,S_x
173,orig,-1,1556,0.5501626,0.4324606,0.017376795,0.53278583
173,paraphrase,-1,1557,0.16494359,0.8282981,0.0067583546,0.15818524
173,translate,-1,1558,0.7327363,0.2630573,0.0042064944,0.7285298
173,polarity,-1,1559,0.9230714,0.056335222,0.020593435,0.902478
173,vocab,-1,1560,0.8697976,0.092688724,0.037513684,0.8322839
173,cat,-1,1561,0.5065044,0.47861305,0.014882549,0.49162188
173,shuffle,-1,1562,0.9039633,0.07858351,0.017453203,0.88651013
173,unrelated,182,1563,0.30195874,0.6496305,0.048410848,0.2535479
173,unrelated_token,182,1564,0.29703066,0.65883046,0.04413889,0.25289178
174,orig,-1,1565,0.53876615,0.40549228,0.055741612,0.48302454
174,paraphrase,-1,1566,0.50131416,0.40876132,0.089924574,0.4113896
174,translate,-1,1567,0.035291485,0.8434241,0.12128447,-0.085992984
174,polarity,-1,1568,0.9675049,0.018881772,0.013613319,0.9538916
174,vocab,-1,1569,0.20639367,0.63325876,0.1603476,0.04604608
174,cat,-1,1570,0.56125444,0.37699246,0.061753035,0.4995014
174,shuffle,-1,1571,0.9667508,0.021150745,0.0120985,0.9546523
174,unrelated,46,1572,0.5473697,0.41459095,0.03803933,0.5093304
174,unrelated_token,46,1573,0.72724307,0.23847644,0.034280386,0.6929627
175,orig,-1,1574,0.2700119,0.7173162,0.012671862,0.25734004
175,paraphrase,-1,1575,0.76950824,0.21452107,0.015970634,0.7535376
175,translate,-1,1576,0.38651758,0.6015804,0.011902026,0.37461555
175,polarity,-1,1577,0.7832262,0.14197598,0.07479782,0.7084284
175,vocab,-1,1578,0.59012747,0.37712798,0.032744564,0.5573829
175,cat,-1,1579,0.3537792,0.63253003,0.013690743,0.34008846
175,shuffle,-1,1580,0.8685454,0.110747136,0.020707414,0.847838
175,unrelated,71,1581,0.070187286,0.8813376,0.04847509,0.021712195
175,unrelated_token,71,1582,0.14261416,0.8206879,0.036697958,0.1059162
176,orig,-1,1583,0.9786928,0.01602903,0.0052780756,0.9734148
176,paraphrase,-1,1584,0.90560275,0.086250156,0.008147109,0.89745563
176,translate,-1,1585,0.7124305,0.25708202,0.03048745,0.681943
176,polarity,-1,1586,0.99152255,0.007049471,0.0014279974,0.99009454
176,vocab,-1,1587,0.82731044,0.118228994,0.054460574,0.77284986
176,cat,-1,1588,0.9844305,0.012550476,0.0030190852,0.9814114
176,shuffle,-1,1589,0.98493737,0.0077739717,0.0072887205,0.9776487
176,unrelated,77,1590,0.9593606,0.03141614,0.009223327,0.95013726
176,unrelated_token,77,1591,0.89228475,0.0922271,0.015488137,0.8767966
177,orig,-1,1592,0.018705906,0.010554725,0.9707394,-0.9520335
177,paraphrase,-1,1593,0.027093519,0.058889434,0.914017,-0.8869235
177,translate,-1,1594,0.010165652,0.012875712,0.9769586,-0.96679294
177,polarity,-1,1595,0.9233518,0.025288612,0.051359516,0.8719923
177,vocab,-1,1596,0.0037076275,0.0057200985,0.9905723,-0.9868646
177,cat,-1,1597,0.116068594,0.032136798,0.8517946,-0.735726
177,shuffle,-1,1598,0.0305117,0.02214912,0.94733906,-0.9168274
177,unrelated,50,1599,0.2817015,0.08347435,0.63482416,-0.35312265
177,unrelated_token,50,1600,0.32576135,0.08680422,0.5874345,-0.26167312
178,orig,-1,1601,0.9708855,0.015224944,0.013889571,0.95699596
178,paraphrase,-1,1602,0.8888089,0.09654147,0.014649608,0.8741593
178,translate,-1,1603,0.9623537,0.027100654,0.010545616,0.9518081
178,polarity,-1,1604,0.9959479,0.0028083613,0.0012437712,0.9947041
178,vocab,-1,1605,0.8925817,0.053971384,0.05344689,0.8391348
178,cat,-1,1606,0.9701952,0.017005756,0.0127990665,0.9573961
178,shuffle,-1,1607,0.9353424,0.030420948,0.034236606,0.90110576
178,unrelated,250,1608,0.5643073,0.37008175,0.065611005,0.49869627
178,unrelated_token,250,1609,0.4843145,0.4232525,0.09243304,0.39188147
179,orig,-1,1610,0.28929275,0.6036374,0.107069865,0.18222289
179,paraphrase,-1,1611,0.5153907,0.42436302,0.06024628,0.4551444
179,translate,-1,1612,0.1280414,0.8088514,0.06310715,0.06493425
179,polarity,-1,1613,0.83364654,0.08429357,0.08205995,0.75158656
179,vocab,-1,1614,0.30920628,0.16812025,0.52267337,-0.21346709
179,cat,-1,1615,0.28859317,0.58777964,0.12362714,0.16496603
179,shuffle,-1,1616,0.17223002,0.71719265,0.11057739,0.06165263
179,unrelated,155,1617,0.9009965,0.07192827,0.027075212,0.8739213
179,unrelated_token,155,1618,0.93279755,0.04343622,0.023766244,0.90903133
180,orig,-1,1619,0.046695784,0.94296104,0.010343203,0.036352582
180,paraphrase,-1,1620,0.9606795,0.015896171,0.023424294,0.9372552
180,translate,-1,1621,0.57367903,0.3641188,0.062202204,0.5114768
180,polarity,-1,1622,0.79528373,0.18610412,0.018612178,0.7766715
180,vocab,-1,1623,0.54621905,0.30254507,0.15123583,0.39498323
180,cat,-1,1624,0.017848784,0.9778471,0.0043041175,0.013544667
180,shuffle,-1,1625,0.8699961,0.11049963,0.019504344,0.8504917
180,unrelated,30,1626,0.27022526,0.71055955,0.019215193,0.25101006
180,unrelated_token,30,1627,0.2811486,0.7002805,0.018570943,0.26257768
181,orig,-1,1628,0.04088376,0.00700464,0.95211154,-0.91122776
181,paraphrase,-1,1629,0.17339672,0.047831256,0.77877206,-0.60537535
181,translate,-1,1630,0.45656645,0.028847275,0.51458627,-0.058019817
181,polarity,-1,1631,0.97939223,0.009695848,0.010911987,0.9684802
181,vocab,-1,1632,0.5085128,0.027575828,0.46391135,0.04460144
181,cat,-1,1633,0.072591,0.010755498,0.9166535,-0.8440625
181,shuffle,-1,1634,0.03313721,0.005987772,0.96087503,-0.92773783
181,unrelated,201,1635,0.057905268,0.011421726,0.930673,-0.87276775
181,unrelated_token,201,1636,0.30019718,0.033623677,0.6661792,-0.365982
182,orig,-1,1637,0.6520621,0.31118694,0.03675092,0.6153112
182,paraphrase,-1,1638,0.24630043,0.73999965,0.013699947,0.23260048
182,translate,-1,1639,0.10086396,0.8874739,0.011662142,0.08920182
182,polarity,-1,1640,0.9189409,0.037231945,0.04382713,0.8751138
182,vocab,-1,1641,0.81631446,0.15064397,0.033041634,0.7832728
182,cat,-1,1642,0.5948398,0.36880383,0.036356397,0.5584834
182,shuffle,-1,1643,0.9841377,0.004314918,0.01154732,0.9725904
182,unrelated,25,1644,0.9496453,0.03247921,0.01787552,0.9317698
182,unrelated_token,25,1645,0.95292526,0.025794506,0.021280235,0.93164504
183,orig,-1,1646,0.99075574,0.0075497534,0.0016944773,0.98906124
183,paraphrase,-1,1647,0.6452531,0.34002453,0.014722387,0.6305307
183,translate,-1,1648,0.7586048,0.23238036,0.009014765,0.74959004
183,polarity,-1,1649,0.9823455,0.013748094,0.0039063343,0.9784392
183,vocab,-1,1650,0.9815314,0.00849191,0.009976644,0.97155476
183,cat,-1,1651,0.9931902,0.005387736,0.0014220424,0.9917682
183,shuffle,-1,1652,0.9657069,0.02903395,0.0052591516,0.9604477
183,unrelated,156,1653,0.05943858,0.9144675,0.026093893,0.033344686
183,unrelated_token,156,1654,0.10082045,0.85724354,0.04193597,0.058884483
184,orig,-1,1655,0.9485964,0.046541065,0.0048624673,0.94373393
184,paraphrase,-1,1656,0.98425955,0.01224565,0.00349476,0.9807648
184,translate,-1,1657,0.9613883,0.03082842,0.007783236,0.95360506
184,polarity,-1,1658,0.98152244,0.0158107,0.00266686,0.9788556
184,vocab,-1,1659,0.81963223,0.16688468,0.013483058,0.8061492
184,cat,-1,1660,0.9398543,0.05481304,0.0053326585,0.9345217
184,shuffle,-1,1661,0.90598536,0.08832473,0.0056900023,0.9002954
184,unrelated,214,1662,0.0857735,0.1433633,0.7708632,-0.6850897
184,unrelated_token,214,1663,0.18820168,0.54272145,0.26907688,-0.0808752
185,orig,-1,1664,0.26984444,0.72214115,0.008014433,0.26183
185,paraphrase,-1,1665,0.54031783,0.4536622,0.0060199997,0.5342978
185,translate,-1,1666,0.78238565,0.21088493,0.0067294156,0.7756562
185,polarity,-1,1667,0.8585737,0.13818762,0.0032387725,0.8553349
185,vocab,-1,1668,0.6697886,0.32674783,0.0034636182,0.666325
185,cat,-1,1669,0.26526815,0.7260196,0.008712211,0.25655594
185,shuffle,-1,1670,0.39583787,0.5770667,0.027095405,0.36874247
185,unrelated,235,1671,0.97702324,0.008184842,0.014791915,0.96223134
185,unrelated_token,235,1672,0.98751915,0.006088055,0.006392701,0.9811264
186,orig,-1,1673,0.59689325,0.39529365,0.007813092,0.58908015
186,paraphrase,-1,1674,0.57571787,0.4142693,0.010012757,0.5657051
186,translate,-1,1675,0.22764117,0.76747245,0.0048864298,0.22275473
186,polarity,-1,1676,0.9740656,0.02471792,0.001216444,0.97284913
186,vocab,-1,1677,0.87684613,0.09610046,0.027053487,0.84979266
186,cat,-1,1678,0.75854623,0.23145653,0.009997171,0.74854904
186,shuffle,-1,1679,0.9873382,0.00975544,0.00290632,0.98443186
186,unrelated,190,1680,0.93194735,0.06420656,0.003846032,0.9281013
186,unrelated_token,190,1681,0.9338975,0.062727824,0.003374745,0.93052274
187,orig,-1,1682,0.93423736,0.06285799,0.0029045923,0.93133277
187,paraphrase,-1,1683,0.9866197,0.011741533,0.0016386849,0.984981
187,translate,-1,1684,0.9403174,0.0568821,0.002800537,0.93751687
187,polarity,-1,1685,0.98665977,0.0117362775,0.0016039194,0.98505586
187,vocab,-1,1686,0.9520834,0.032467343,0.015449227,0.9366342
187,cat,-1,1687,0.8233752,0.16974725,0.006877504,0.81649774
187,shuffle,-1,1688,0.84540975,0.15231554,0.0022747102,0.84313506
187,unrelated,183,1689,0.9973948,0.0020757904,0.00052947516,0.99686533
187,unrelated_token,183,1690,0.9973022,0.0021186029,0.0005791939,0.996723
188,orig,-1,1691,0.97237355,0.020458775,0.0071676928,0.96520585
188,paraphrase,-1,1692,0.94037884,0.041641418,0.017979847,0.922399
188,translate,-1,1693,0.7384247,0.23412086,0.027454412,0.7109703
188,polarity,-1,1694,0.9940659,0.0047449316,0.0011892085,0.99287665
188,vocab,-1,1695,0.31383836,0.02370937,0.6624522,-0.34861386
188,cat,-1,1696,0.96615833,0.02390551,0.009936147,0.9562222
188,shuffle,-1,1697,0.9736386,0.017763289,0.008598158,0.96504045
188,unrelated,195,1698,0.95345384,0.040159326,0.0063867886,0.947067
188,unrelated_token,195,1699,0.9613905,0.033057995,0.005551587,0.9558389
189,orig,-1,1700,0.63400483,0.33085027,0.035144866,0.59885997
189,paraphrase,-1,1701,0.91108954,0.07628975,0.012620775,0.8984688
189,translate,-1,1702,0.5967859,0.37952545,0.023688648,0.5730972
189,polarity,-1,1703,0.9686594,0.029889867,0.001450643,0.96720874
189,vocab,-1,1704,0.9045036,0.036504127,0.058992237,0.8455113
189,cat,-1,1705,0.8592867,0.1219137,0.018799627,0.8404871
189,shuffle,-1,1706,0.98404205,0.012338968,0.0036190078,0.98042303
189,unrelated,54,1707,0.508673,0.42521977,0.06610723,0.4425658
189,unrelated_token,54,1708,0.69545776,0.27307755,0.03146473,0.663993
190,orig,-1,1709,0.99176097,0.005209369,0.0030297088,0.98873127
190,paraphrase,-1,1710,0.98928154,0.00663974,0.0040786583,0.98520285
190,translate,-1,1711,0.9849775,0.012508493,0.0025141018,0.98246336
190,polarity,-1,1712,0.995095,0.0029035208,0.0020014138,0.9930936
190,vocab,-1,1713,0.98670745,0.005890141,0.007402335,0.9793051
190,cat,-1,1714,0.98893666,0.008100638,0.002962648,0.985974
190,shuffle,-1,1715,0.9919619,0.005129644,0.0029085465,0.98905337
190,unrelated,209,1716,0.95157886,0.036395703,0.012025493,0.9395534
190,unrelated_token,209,1717,0.91344047,0.069582365,0.016977122,0.89646333
191,orig,-1,1718,0.79776704,0.1189254,0.08330756,0.7144595
191,paraphrase,-1,1719,0.6967486,0.25738552,0.045865886,0.6508827
191,translate,-1,1720,0.24671657,0.19763829,0.55564517,-0.3089286
191,polarity,-1,1721,0.9552253,0.03832594,0.0064488407,0.9487764
191,vocab,-1,1722,0.18653022,0.060166966,0.75330275,-0.5667725
191,cat,-1,1723,0.7887914,0.13337412,0.077834435,0.710957
191,shuffle,-1,1724,0.89798033,0.063666835,0.038352814,0.85962754
191,unrelated,80,1725,0.8965285,0.015275718,0.08819589,0.80833256
191,unrelated_token,80,1726,0.7959459,0.019965071,0.1840891,0.6118568
192,orig,-1,1727,0.79876786,0.15873332,0.04249883,0.75626904
192,paraphrase,-1,1728,0.20711045,0.78124505,0.011644504,0.19546595
192,translate,-1,1729,0.97940344,0.015283708,0.005312947,0.9740905
192,polarity,-1,1730,0.99483985,0.004340595,0.0008195657,0.9940203
192,vocab,-1,1731,0.9476354,0.03142865,0.020935992,0.9266994
192,cat,-1,1732,0.7317961,0.23746343,0.030740472,0.7010556
192,shuffle,-1,1733,0.94559675,0.04737828,0.0070249806,0.93857175
192,unrelated,202,1734,0.80114627,0.18358079,0.0152729405,0.78587335
192,unrelated_token,202,1735,0.77340585,0.20861726,0.017976856,0.75542897
193,orig,-1,1736,0.3394205,0.5248071,0.1357724,0.20364809
193,paraphrase,-1,1737,0.5138863,0.44494876,0.041164983,0.47272128
193,translate,-1,1738,0.357885,0.5517379,0.09037711,0.2675079
193,polarity,-1,1739,0.40069437,0.5711725,0.028133163,0.37256122
193,vocab,-1,1740,0.7344479,0.123520136,0.14203203,0.59241587
193,cat,-1,1741,0.27708033,0.59297746,0.12994224,0.14713809
193,shuffle,-1,1742,0.17987218,0.72988087,0.09024691,0.08962528
193,unrelated,173,1743,0.085945375,0.8922976,0.021756936,0.064188436
193,unrelated_token,173,1744,0.08722329,0.8917434,0.021033328,0.06618996
194,orig,-1,1745,0.98269063,0.007824709,0.009484599,0.97320604
194,paraphrase,-1,1746,0.9886574,0.008420953,0.0029215934,0.98573583
194,translate,-1,1747,0.8427041,0.13716523,0.020130597,0.82257354
194,polarity,-1,1748,0.9896673,0.007996543,0.0023362353,0.98733103
194,vocab,-1,1749,0.95823866,0.023296427,0.018465018,0.9397736
194,cat,-1,1750,0.97824895,0.010625994,0.011125077,0.96712387
194,shuffle,-1,1751,0.9828319,0.007856463,0.009311576,0.97352034
194,unrelated,230,1752,0.9940374,0.0032802108,0.002682464,0.99135494
194,unrelated_token,230,1753,0.9937285,0.0033406038,0.002930849,0.9907977
195,orig,-1,1754,0.97607124,0.01996313,0.0039656754,0.97210556
195,paraphrase,-1,1755,0.9446817,0.05285473,0.0024636136,0.94221807
195,translate,-1,1756,0.877444,0.09465195,0.027904026,0.84954
195,polarity,-1,1757,0.9854128,0.013295114,0.0012921945,0.9841206
195,vocab,-1,1758,0.95775235,0.033648096,0.008599454,0.9491529
195,cat,-1,1759,0.98037225,0.015993936,0.0036337893,0.97673845
195,shuffle,-1,1760,0.9490625,0.04253172,0.008405717,0.9406568
195,unrelated,3,1761,0.6473909,0.33635437,0.016254665,0.63113624
195,unrelated_token,3,1762,0.40123096,0.5736153,0.025153723,0.37607723
196,orig,-1,1763,0.15376543,0.8418683,0.004366251,0.14939918
196,paraphrase,-1,1764,0.39404386,0.59850264,0.007453537,0.38659033
196,translate,-1,1765,0.088956155,0.14594951,0.7650943,-0.6761381
196,polarity,-1,1766,0.67018235,0.32313094,0.00668675,0.6634956
196,vocab,-1,1767,0.7748086,0.19449644,0.030695023,0.74411356
196,cat,-1,1768,0.091536745,0.9052801,0.0031830943,0.08835365
196,shuffle,-1,1769,0.20909423,0.78565323,0.005252494,0.20384173
196,unrelated,33,1770,0.89402765,0.09755982,0.00841252,0.8856151
196,unrelated_token,33,1771,0.90488636,0.088013224,0.007100415,0.89778596
197,orig,-1,1772,0.25182456,0.7260149,0.02216053,0.22966403
197,paraphrase,-1,1773,0.03540571,0.94211096,0.02248327,0.01292244
197,translate,-1,1774,0.17371592,0.8079746,0.018309522,0.1554064
197,polarity,-1,1775,0.39955866,0.5703885,0.030052874,0.3695058
197,vocab,-1,1776,0.14081857,0.2534379,0.6057435,-0.46492496
197,cat,-1,1777,0.2624419,0.71793383,0.01962429,0.24281761
197,shuffle,-1,1778,0.58136374,0.09902349,0.31961274,0.261751
197,unrelated,185,1779,0.06484748,0.9330136,0.0021389066,0.06270857
197,unrelated_token,185,1780,0.094959185,0.90226835,0.0027725173,0.09218667
198,orig,-1,1781,0.98897165,0.0061148987,0.004913459,0.9840582
198,paraphrase,-1,1782,0.98054594,0.014082677,0.0053713447,0.9751746
198,translate,-1,1783,0.9427576,0.027378188,0.02986421,0.9128934
198,polarity,-1,1784,0.99396175,0.0036733823,0.0023647754,0.991597
198,vocab,-1,1785,0.82808524,0.088265255,0.083649516,0.7444357
198,cat,-1,1786,0.9907425,0.00466941,0.0045880484,0.98615444
198,shuffle,-1,1787,0.97209597,0.010579802,0.01732431,0.95477164
198,unrelated,21,1788,0.9836731,0.008997598,0.007329297,0.9763438
198,unrelated_token,21,1789,0.975875,0.018172983,0.005951987,0.969923
199,orig,-1,1790,0.92741674,0.020389503,0.05219369,0.87522304
199,paraphrase,-1,1791,0.8727029,0.09639653,0.030900575,0.8418023
199,translate,-1,1792,0.90119416,0.05854724,0.040258545,0.8609356
199,polarity,-1,1793,0.9413966,0.014980353,0.043623116,0.8977735
199,vocab,-1,1794,0.6454378,0.012608637,0.34195358,0.3034842
199,cat,-1,1795,0.92805946,0.015659293,0.05628125,0.8717782
199,shuffle,-1,1796,0.95635474,0.022121,0.021524323,0.9348304
199,unrelated,162,1797,0.3665199,0.49877658,0.13470353,0.23181637
199,unrelated_token,162,1798,0.5431958,0.3681733,0.08863098,0.4545648
200,orig,-1,1799,0.5884134,0.12202032,0.2895663,0.2988471
200,paraphrase,-1,1800,0.6295021,0.21765636,0.15284157,0.47666055
200,translate,-1,1801,0.06004983,0.049734466,0.89021564,-0.8301658
200,polarity,-1,1802,0.8983936,0.07745371,0.024152726,0.8742409
200,vocab,-1,1803,0.8594032,0.055587426,0.08500938,0.7743938
200,cat,-1,1804,0.50447875,0.10730488,0.38821638,0.11626238
200,shuffle,-1,1805,0.40747434,0.18205592,0.4104697,-0.0029953718
200,unrelated,140,1806,0.14806382,0.82708216,0.024854064,0.12320976
200,unrelated_token,140,1807,0.15966372,0.81237495,0.027961297,0.13170242
201,orig,-1,1808,0.09989026,0.016725972,0.8833837,-0.7834934
201,paraphrase,-1,1809,0.5299209,0.078958236,0.3911209,0.13879997
201,translate,-1,1810,0.37063465,0.14949423,0.47987112,-0.10923648
201,polarity,-1,1811,0.95281553,0.016346138,0.030838296,0.9219772
201,vocab,-1,1812,0.94368666,0.019971883,0.03634142,0.90734524
201,cat,-1,1813,0.41715604,0.042740207,0.5401037,-0.12294763
201,shuffle,-1,1814,0.18769929,0.26811302,0.5441877,-0.35648844
201,unrelated,48,1815,0.8006759,0.1676043,0.03171979,0.7689561
201,unrelated_token,48,1816,0.81444734,0.15685527,0.028697405,0.7857499
202,orig,-1,1817,0.74030864,0.24652359,0.013167745,0.7271409
202,paraphrase,-1,1818,0.53771883,0.43164745,0.03063372,0.5070851
202,translate,-1,1819,0.29122922,0.68444127,0.024329482,0.26689973
202,polarity,-1,1820,0.9546085,0.04134275,0.00404876,0.95055974
202,vocab,-1,1821,0.80586535,0.14093016,0.053204514,0.7526608
202,cat,-1,1822,0.83627456,0.15667166,0.0070537985,0.8292208
202,shuffle,-1,1823,0.98390067,0.012217301,0.0038820708,0.9800186
202,unrelated,232,1824,0.13657512,0.85646397,0.0069609247,0.12961419
202,unrelated_token,232,1825,0.17103371,0.8187499,0.0102163525,0.16081735
203,orig,-1,1826,0.7344467,0.16879053,0.09676275,0.637684
203,paraphrase,-1,1827,0.91314876,0.02317492,0.06367633,0.8494724
203,translate,-1,1828,0.2722535,0.6759759,0.051770557,0.22048296
203,polarity,-1,1829,0.962675,0.023267549,0.014057462,0.9486175
203,vocab,-1,1830,0.8461474,0.031923737,0.12192886,0.72421855
203,cat,-1,1831,0.7455164,0.12211889,0.13236476,0.61315167
203,shuffle,-1,1832,0.89920175,0.045919877,0.05487845,0.8443233
203,unrelated,12,1833,0.08935896,0.8998534,0.01078767,0.07857129
203,unrelated_token,12,1834,0.11875808,0.8692477,0.011994222,0.10676386
204,orig,-1,1835,0.9713109,0.020277381,0.008411696,0.9628992
204,paraphrase,-1,1836,0.4354461,0.26456317,0.29999068,0.13545543
204,translate,-1,1837,0.86261827,0.097233064,0.040148675,0.8224696
204,polarity,-1,1838,0.9772489,0.021624528,0.001126501,0.9761224
204,vocab,-1,1839,0.91093075,0.043871447,0.04519782,0.8657329
204,cat,-1,1840,0.96543515,0.023379881,0.011184973,0.95425016
204,shuffle,-1,1841,0.96320057,0.027971864,0.008827561,0.954373
204,unrelated,119,1842,0.4060272,0.3689481,0.2250247,0.1810025
204,unrelated_token,119,1843,0.41966575,0.38243663,0.19789758,0.22176817
205,orig,-1,1844,0.37277052,0.6003576,0.026871873,0.34589866
205,paraphrase,-1,1845,0.20309313,0.78215533,0.01475158,0.18834154
205,translate,-1,1846,0.14283258,0.8414366,0.015730768,0.12710181
205,polarity,-1,1847,0.8472792,0.14291431,0.0098065045,0.8374727
205,vocab,-1,1848,0.81637424,0.14357187,0.040053837,0.7763204
205,cat,-1,1849,0.32058486,0.6472831,0.032132052,0.2884528
205,shuffle,-1,1850,0.8977415,0.088942714,0.013315712,0.88442576
205,unrelated,79,1851,0.0061846464,0.98956466,0.004250641,0.0019340054
205,unrelated_token,79,1852,0.0033755566,0.9933971,0.0032272756,0.00014828099
206,orig,-1,1853,0.722067,0.24346171,0.03447125,0.6875957
206,paraphrase,-1,1854,0.72609675,0.24043714,0.03346616,0.6926306
206,translate,-1,1855,0.8471943,0.13107239,0.02173327,0.82546103
206,polarity,-1,1856,0.7188946,0.26317838,0.01792701,0.7009676
206,vocab,-1,1857,0.5247561,0.3130785,0.16216545,0.3625906
206,cat,-1,1858,0.69916457,0.26784638,0.032989036,0.66617554
206,shuffle,-1,1859,0.7472755,0.19773959,0.054984916,0.69229054
206,unrelated,83,1860,0.045872413,0.88867456,0.06545302,-0.01958061
206,unrelated_token,83,1861,0.043440692,0.90110624,0.055453077,-0.012012385
207,orig,-1,1862,0.310108,0.66846704,0.021424975,0.28868303
207,paraphrase,-1,1863,0.25303113,0.72860354,0.018365351,0.23466578
207,translate,-1,1864,0.1432839,0.8447138,0.01200222,0.13128169
207,polarity,-1,1865,0.9704761,0.028039025,0.0014849259,0.96899116
207,vocab,-1,1866,0.60930437,0.35109207,0.03960358,0.5697008
207,cat,-1,1867,0.33982614,0.50536686,0.154807,0.18501914
207,shuffle,-1,1868,0.5008589,0.48592338,0.013217727,0.4876412
207,unrelated,126,1869,0.13209301,0.6565651,0.21134186,-0.079248846
207,unrelated_token,126,1870,0.22354634,0.56199545,0.21445821,0.009088129
208,orig,-1,1871,0.7057126,0.26242104,0.031866387,0.67384624
208,paraphrase,-1,1872,0.54835427,0.3980625,0.05358332,0.49477094
208,translate,-1,1873,0.6448677,0.31047028,0.044662014,0.6002057
208,polarity,-1,1874,0.9080044,0.07946655,0.012529003,0.8954754
208,vocab,-1,1875,0.77268356,0.16554122,0.06177523,0.71090835
208,cat,-1,1876,0.3459629,0.4297308,0.22430629,0.12165663
208,shuffle,-1,1877,0.53069293,0.43292746,0.036379583,0.49431336
208,unrelated,9,1878,0.9859589,0.011653731,0.002387334,0.9835715
208,unrelated_token,9,1879,0.98343545,0.014117281,0.0024472338,0.9809882
209,orig,-1,1880,0.9841627,0.0067290883,0.00910819,0.9750545
209,paraphrase,-1,1881,0.96944505,0.01342914,0.017125882,0.95231915
209,translate,-1,1882,0.880197,0.056876823,0.06292617,0.8172708
209,polarity,-1,1883,0.9531952,0.019419255,0.027385537,0.9258097
209,vocab,-1,1884,0.27620932,0.015704881,0.7080858,-0.43187645
209,cat,-1,1885,0.983652,0.0062812013,0.010066781,0.9735852
209,shuffle,-1,1886,0.9812764,0.008522932,0.010200613,0.9710758
209,unrelated,248,1887,0.5321134,0.4186815,0.0492051,0.48290828
209,unrelated_token,248,1888,0.4511148,0.51217943,0.036705732,0.41440907
210,orig,-1,1889,0.35464922,0.08577225,0.55957854,-0.20492932
210,paraphrase,-1,1890,0.5955121,0.11777973,0.28670812,0.30880398
210,translate,-1,1891,0.10507096,0.7325492,0.1623799,-0.057308942
210,polarity,-1,1892,0.6859874,0.08932532,0.22468723,0.4613002
210,vocab,-1,1893,0.58499414,0.08793364,0.3270722,0.25792193
210,cat,-1,1894,0.40706608,0.15085205,0.44208184,-0.03501576
210,shuffle,-1,1895,0.6799884,0.03855009,0.2814615,0.39852688
210,unrelated,193,1896,0.13335472,0.03546512,0.8311802,-0.6978255
210,unrelated_token,193,1897,0.14357795,0.036417592,0.82000446,-0.67642653
211,orig,-1,1898,0.84580564,0.1483489,0.0058455467,0.8399601
211,paraphrase,-1,1899,0.7432676,0.22086577,0.035866585,0.70740104
211,translate,-1,1900,0.6549457,0.31501454,0.030039737,0.62490594
211,polarity,-1,1901,0.95114285,0.044010226,0.0048470357,0.9462958
211,vocab,-1,1902,0.8609897,0.097381786,0.04162853,0.81936115
211,cat,-1,1903,0.8093946,0.18353398,0.007071356,0.8023232
211,shuffle,-1,1904,0.85720426,0.1372952,0.0055005504,0.8517037
211,unrelated,154,1905,0.77417254,0.04388961,0.18193787,0.5922347
211,unrelated_token,154,1906,0.77759004,0.040890057,0.18151994,0.5960701
212,orig,-1,1907,0.6591491,0.25986537,0.080985494,0.5781636
212,paraphrase,-1,1908,0.7062196,0.19927135,0.094509065,0.61171055
212,translate,-1,1909,0.93679565,0.043261793,0.019942554,0.9168531
212,polarity,-1,1910,0.9844551,0.013198149,0.0023467368,0.98210835
212,vocab,-1,1911,0.98981255,0.0038977766,0.006289753,0.9835228
212,cat,-1,1912,0.65853524,0.20490319,0.13656162,0.5219736
212,shuffle,-1,1913,0.98298186,0.004025076,0.012993105,0.96998876
212,unrelated,143,1914,0.030913703,0.94494003,0.024146255,0.006767448
212,unrelated_token,143,1915,0.04223358,0.93211293,0.025653515,0.016580064
213,orig,-1,1916,0.4947688,0.4133948,0.091836385,0.4029324
213,paraphrase,-1,1917,0.4050615,0.47402757,0.12091097,0.28415054
213,translate,-1,1918,0.11951041,0.79080546,0.08968416,0.029826254
213,polarity,-1,1919,0.5748325,0.33394885,0.09121855,0.48361394
213,vocab,-1,1920,0.4706529,0.30130923,0.22803783,0.24261507
213,cat,-1,1921,0.4691758,0.4305399,0.10028426,0.36889154
213,shuffle,-1,1922,0.21809813,0.548031,0.23387091,-0.015772775
213,unrelated,124,1923,0.2824425,0.5637992,0.15375827,0.12868424
213,unrelated_token,124,1924,0.18242787,0.7053187,0.11225344,0.070174426
214,orig,-1,1925,0.013261421,0.024715183,0.9620235,-0.94876206
214,paraphrase,-1,1926,0.5962175,0.22230123,0.18148126,0.41473627
214,translate,-1,1927,0.16023302,0.18303652,0.6567304,-0.4964974
214,polarity,-1,1928,0.9764441,0.016767867,0.0067880764,0.96965605
214,vocab,-1,1929,0.7732267,0.035292067,0.19148123,0.58174545
214,cat,-1,1930,0.0297424,0.044998813,0.9252589,-0.89551646
214,shuffle,-1,1931,0.975133,0.006493847,0.018373221,0.9567598
214,unrelated,135,1932,0.78870577,0.19135562,0.019938627,0.7687671
214,unrelated_token,135,1933,0.59065557,0.39020893,0.019135507,0.57152003
215,orig,-1,1934,0.9506613,0.048052523,0.0012861962,0.9493751
215,paraphrase,-1,1935,0.9926442,0.0064070793,0.0009486147,0.9916956
215,translate,-1,1936,0.9469732,0.051920123,0.0011066281,0.9458666
215,polarity,-1,1937,0.011961592,0.006690216,0.9813483,-0.9693867
